6.792516944714326428e+02,0.000000000000000000e+00,2.757692246999414465e+02
0.000000000000000000e+00,6.858507309211244092e+02,2.288053743984586674e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
